smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
CNC(=O)C(NCCn1cccc1)N(C(P(=O)(CO))(C)P(=O)(O)O)C(=O)NO	True	CNC(=O)C(NCCn1cccc1)N(C(=O)NO)C(C)([PH](=O)CO)P(=O)(O)O	-2	-2.8016586	-1.0884999999999991
Nc1ncnc2[nH]n2n1	True	Nc1ncnc2[nH]n-2n1	-2	-0.7106888	-0.9896000000000003
CCCCCCCCCCCC(COPP(=O)(COP(=O)(O)O)CP(O)C(O)C(O)O)C(=O)O	True	CCCCCCCCCCCC(COPP(=O)(COP(=O)(O)O)CP(O)C(O)C(O)O)C(=O)O	-2	1.060611	3.5389000000000053
O=c1[nH]c(N2CCOCC2)nc(=O)[nH]1	True	O=c1nc(N2CCOCC2)[nH]c(=O)[nH]1	-2	-2.2726188	-1.705199999999999
C=C(OC(C)=N)C1CC1(C)COC(P(=O)(O)O)C(OP(=O)(O)O)	True	C=C(OC(C)=N)C1CC1(C)COC(COP(=O)(O)O)P(=O)(O)O	-2	-0.6674777	1.1697699999999995
O=c1[nH]c2nccnc2cc1O	True	O=c1[nH]c2nccnc2cc1O	-2	0.38429445	0.023699999999999943
O=C(O)CCCC(=O)NC(=CCCCCCOP(=O)(O)O)C(O)C=O	True	O=CC(O)C(=CCCCCCOP(=O)(O)O)NC(=O)CCCC(=O)O	-2	-1.6018878	0.47089999999999993
O=c1[nH]c(=O)n(CCCCO)cc1CO	True	O=c1[nH]c(=O)n(CCCCO)cc1CO	-2	-0.68944263	-1.1986
O=c1[nH]c(=O)c2cc[nH]c2[nH]c1=O	True	O=c1[nH]c(=O)c2cc[nH]c2[nH]c1=O	-2	-0.7737663	-1.0953000000000002
CCCCC(P(=O)(O)OP(PO)OP(OP(=O)OP(=O)(O)O)C=O)(O)OC(=O)OO	True	CCCCC(O)(OC(=O)OO)P(=O)(O)OP(OP(C=O)O[PH](=O)OP(=O)(O)O)PO	-2	-3.255835	2.497900000000002
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	True	O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	-2	-3.9761457	-2.2689
NC1SNCCNOCC1O	True	NC1SNCCNOCC1O	-2	-0.95755064	-1.5952999999999995
O=Cc1nn(C2OC(CN)CP(=O)OP(=O)(O)O)C(O)21	True	NCC(C[PH](=O)OP(=O)(O)O)OC1N2N=C(C=O)C12O	-2	-1.7106732	-2.1868999999999996
NNC(=O)Nc1ccc(O)c(O)c1	True	NNC(=O)Nc1ccc(O)c(O)c1	-2	0.35980982	0.09299999999999997
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)o1	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)o1	-2	-3.2606683	-2.1127000000000002
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)OOP(=O)(O)O)C2O)C(=O)C1	True	O=C1C=CN(C2OC(COP(=O)(P)OP(=O)(O)OOP(=O)(O)O)C2O)C(=O)C1	-2	-2.9651904	-0.4550000000000005
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	-2	-2.792983	-1.7460000000000009
CNC(=O)C(COC(O)OCN=O)CCO	True	CNC(=O)C(CCO)COC(O)OCN=O	-2	-2.1625538	-1.2359999999999993
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1	True	O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	-2	-2.5962348	-1.7057
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1C	True	Cc1cn(CC=CCP(=O)(O)O)c(=O)[nH]c1=O	-2	-0.8768712	-0.42108000000000034
O=c1[nH]cnc2c1ncn2CCOC(COP(=O)(O)O)C=O	True	O=CC(COP(=O)(O)O)OCCn1cnc2c(=O)[nH]cnc21	-2	-3.0106006	-1.1870000000000003
O=c1[nH]cnc2c1ncn2CCCCCC(=O)CO	True	O=C(CO)CCCCCn1cnc2c(=O)[nH]cnc21	-2	-0.43365198	0.24139999999999967
Nc1n[nH]c(NS(=O)(=O)c2ccc(N)cn2)ccc1F	True	NC1=NNC(NS(=O)(=O)c2ccc(N)cn2)=CC=C1F	-2	1.2011642	-0.4877
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1F	True	O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1F	-2	-0.7713578	-0.5903999999999999
O=c1[nH]nc(O)n(C2CC1O)C(O)(COCCO2)OCO	True	O=C1NN=C(O)N2C(CC1O)OCCOCC2(O)OCO	-2	-3.7100058	-3.0163999999999977
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	True	O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	-2	-3.9761457	-2.2689
NNC(=O)CC(CC(=O)O)P(=P)(O)OP(OO)(O)SP(=O)(O)O	True	NNC(=O)CC(CC(=O)O)P(O)(=P)O[PH](O)(OO)SP(=O)(O)O	-2	-3.8447046	-0.15830000000000038
O=P(O)(O)C(N)(CC1C(C)(C)P(=O)(O)CC1)P(=O)(O)O	True	CC1(C)C(CC(N)(P(=O)(O)O)P(=O)(O)O)CCP1(=O)O	-2	-0.5681833	0.4132999999999996
Cc1n[nH]c2c(OC)C(=O)NCc1cccccnc(O)c(=O)N2	True	COC1=C2NN=C(C)C(=CC=CC=CN=C(O)C(=O)N2)CNC1=O	-2	1.4708097	-0.02019999999999955
NS(=O)(=O)c1nnc(OC(CCP(=O)(O)OCP(=O)(O)O)C(O)(O)O)O1	True	NS(=O)(=O)c1nnc(OC(CCP(=O)(O)OCP(=O)(O)O)C(O)(O)O)o1	-2	-4.4119806	-3.177599999999998
Cc1cn(n2CCOC(COP(=O)(P)OP(PO)O)(O)C(O)COC2O)C(N)C(=O)cn1	True	CC1=CN(N2CCOC(O)(COP(=O)(P)OP(O)PO)C(O)COC2O)C(N)C(=O)C=N1	-2	-1.6854881	-1.5014000000000005
CC(=O)OCC(=C(O)C(=O)N)C(=O)NO	True	CC(=O)OCC(C(=O)NO)=C(O)C(N)=O	-2	-2.1560144	-1.6476999999999995
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(O)C1O)	True	Nc1ncnc2c1ncn2C1OCCOP(=O)(O)OP(=O)(O)OP(O)C1O	-2	-2.6060028	-0.18950000000000033
CCCCCCCCCCCCC(COP(PO)PP(PP(=O)(O)OP(=O)(O)O)C(O)c1O)cnn1	True	CCCCCCCCCCCCC1C=NN=C(O)C(O)P(PP(=O)(O)OP(=O)(O)O)PP(PO)OC1	-2	2.4788847	6.895800000000008
O=c1ccc(O)ncc(NCOC(COP(=O)(O)OP(=O)(O)O)C1=O)	True	O=C1C=CC(O)=NC=CNCOC(COP(=O)(O)OP(=O)(O)O)C1=O	-2	-1.492205	-0.7193
O=c1[nH]cnc2c(CNCC(CO)CC(C)CO)c[nH]c12	True	CC(CO)CC(CO)CNCc1c[nH]c2c(=O)[nH]cnc12	-2	0.019084662	-0.03220000000000012
NCCCCCCCCCCCCCC(C)NC(P(=O)(O)OCP(=O)(O)O)C(N)C(=O)O	True	CC(CCCCCCCCCCCCCN)NC(C(N)C(=O)O)P(=O)(O)OCP(=O)(O)O	-2	1.9221543	2.6795999999999998
NCC=CC(S)C(=O)O	True	NCC=CC(S)C(=O)O	-2	0.1501433	-0.11570000000000014
NC1=NC2(c3cccc231)OCOO	True	NC1=NC2(OCOO)C3=CC=CC312	-2	0.5779394	0.013400000000000023
NS(=O)(=O)c1ccc(CCOC2=O)CC2C(=O)C1=O	True	NS(=O)(=O)C1=CC=C2CCOC(=O)C(C2)C(=O)C1=O	-2	-1.1599753	-0.8097999999999999
CCn1nncnc2cnc2c(N)n[nH]1	True	CCn1nncnc2cnc-2c(N)n[nH]1	-2	-0.28124756	-0.3775000000000001
Nc1ncnc2c1ncn2C1OC(OCP(=O)(O)OP(=O)(C)O)C1	True	CP(=O)(O)OP(=O)(O)COC1CC(n2cnc3c(N)ncnc32)O1	-2	-1.7607094	0.6447999999999996
C[N+](C)(CCCC(=O)[O-])C1CO1	True	C[N+](C)(CCCC(=O)[O-])C1CO1	-2	-0.06829566	-1.0507999999999988
O=P(O)(O)C(N)(C(CCCOP(C)P(O))(O)O)P(=O)(O)O	True	CP(OCCCC(O)(O)C(N)(P(=O)(O)O)P(=O)(O)O)PO	-2	-1.8415271	-1.0405000000000004
O=P(O)(O)C(=O)SC(CCCC(C)P(=O)(O)O)CCC(=O)O	True	CC(CCCC(CCC(=O)O)SC(=O)P(=O)(O)O)P(=O)(O)O	-2	0.51941764	1.9871999999999992
O=c1[nH]c(=O)n(CCCCO)cccccn1	True	O=c1ncccccn(CCCCO)c(=O)[nH]1	-2	-0.28955495	-0.17150000000000065
N=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	True	N=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	-2	-0.09856254	0.04317000000000015
O=P(C)(O)C(OC(CCCNCCOP(=O)(O)OP(=O)PO)O)(O)O	True	CP(=O)(O)C(O)(O)OC(O)CCCNCCOP(=O)(O)O[PH](=O)PO	-2	-2.3998127	-0.7036000000000004
Nc1ncnc2c1ncn2C1OCC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OCC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	-2	-2.3460588	-0.3767000000000005
O=c1[nH]c(=O)n(CCCCCO)C1C(O)CCO	True	O=C1NC(=O)N(CCCCCO)C1C(O)CCO	-2	-1.2908888	-1.1873000000000005
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)C(=O)C1	True	O=C1C=CN(C2CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)C(=O)C1	-2	-1.6701037	-0.2402000000000003
NCCCCCCCCCCCCCCOC(O)(P(=PP(=O)O)(O)O)P(=O)(O)O	True	NCCCCCCCCCCCCCCOC(O)(P(=O)(O)O)P(O)(O)=P[PH](=O)O	-2	2.4106302	3.499600000000008
O=c1[nH]cnc2c(Cn2C(O)CC(O)P(=O)(O)O)C(O)cn1	True	O=C1N=CC(O)C2=C(N=CN1)N(C(O)CC(O)P(=O)(O)O)C2	-2	-2.0742888	-2.0985999999999994
O=P(O)(O)C(F)CCC=CCOOP(OP(=O)O)(O)S(=O)(O)(O)O	True	O=[PH](O)O[PH](O)(OOCC=CCCC(F)P(=O)(O)O)S(=O)(O)(O)O	-2	-2.1345582	0.7841999999999998
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1NC	True	CNc1cn(CC=CCP(=O)(O)O)c(=O)[nH]c1=O	-2	-0.9718698	-0.6878000000000002
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1	True	O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	-2	-2.5962348	-1.7057
O=CC(N)CO	True	NC(C=O)CO	-2	-0.9473152	-1.4951
NS(=O)(=O)c1ccc(NC(S))NC(=O)C(N)CCC1=O	True	NC1CCC(=O)C(S(N)(=O)=O)=CC=C(NCS)NC1=O	-2	-1.032504	-1.7164999999999988
O=c1[nH]c(=O)n(C2OC(CO)(OO)C2)cc1Cc1ccoc1	True	O=c1[nH]c(=O)n(C2CC(CO)(OO)O2)cc1Cc1ccoc1	-2	-1.4748179	-0.18249999999999944
O=c1ccn(C2OC(COPP(O)(PPOPP(OO)O)O)P(OO)(O)O)C(O)C1O2	True	O=C1C=CN2C(OC(COP[PH](O)(O)PPOPP(O)OO)[PH](O)(O)OO)OC1C2O	-2	-4.2023506	0.20790000000000014
O=c1[CH]ccc(O)c(Cl)cn1	True	O=C1[CH]C=CC(O)=C(Cl)C=N1	-2	0.7676573	1.36629
O=C(CC(CCC(COCCC)P(CO)OOPP(=O)(O)O)P(=O)(O)O(O))(O)	True	CCCOCC(CCC(CC(=O)O)P(=O)(O)OO)P(CO)OOPP(=O)(O)O	-2	-1.2921562	2.061200000000001
Cc1c[nH]c2cc(nCC(C(P)COC(O)O)C2)c(=O)[nH]c1=O	True	CC1=CNC2=CC(=NCC(C(P)COC(O)O)C2)C(=O)NC1=O	-2	0.5525776	-0.9905000000000004
O=c1[nH]cnc2c1CCCC(=O)NCCCCCCON2	True	O=C1CCCc2c(nc[nH]c2=O)NOCCCCCCN1	-2	-0.33256346	1.1262999999999994
NS(=O)(=O)CCC(=O)O	True	NS(=O)(=O)CCC(=O)O	-2	-1.2249763	-1.2503999999999995
O=c1[nH]c2c(F)cccc2nn1	True	O=c1nnc2cccc(F)c2[nH]1	-2	0.6579109	0.4571999999999999
OC1NC(CO)C(O)C1O	True	OCC1NC(O)C(O)C1O	-2	-2.092804	-3.009299999999999
O=c1[nH]nc(CCCCN2CC2CC(O)O)C(=O)[nH]1	True	O=c1[nH]nc(CCCCN2CC2CC(O)O)c(=O)[nH]1	-2	-0.4767943	-1.8340999999999985
C=c1[nH]c(=O)n(CCC(CC)C2)ncnc12	True	C=C1NC(=O)N2CCC(CC)CC1=NC=N2	-2	0.69623053	1.7296000000000002
O=c1[nH]cnc2c(C1CC(F)(C)P(=O)(O)O)C2	True	CC(F)(CC1C(=O)NC=NC2=C1C2)P(=O)(O)O	-2	0.48839116	0.6719999999999999
N=C(NC(=O)N1OCCCC(O)O)C(=O)NC1O	True	N=C1NC(=O)N(OCCCC(O)O)C(O)NC1=O	-2	-2.536827	-2.596529999999999
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1	True	O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	-2	-2.5962348	-1.7057
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)N(C)C2O)c(=O)n1O	True	CN1C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(n2ccc(=O)n(O)c2=O)C1O	-2	-2.6339793	-2.304299999999999
O=c1[nH]c(=O)n(C2OC(CCP(=O)(O)O)C(O)C2O)O1	True	O=c1[nH]c(=O)n(C2OC(CCP(=O)(O)O)C(O)C2O)o1	-2	-3.7109232	-2.6833999999999993
O=c1[nH]c(=O)n(CCOCCCO)c(=O)[nH]1	True	O=c1[nH]c(=O)n(CCOCCCO)c(=O)[nH]1	-2	-2.576182	-2.3760999999999988
CCOC(=O)COC(OC)Cc1n[nH]1	True	CCOC(=O)COC(CC1=NN1)OC	-2	0.4413813	-0.15460000000000002
Nc1ncnc2c1ncn2C1OC(COP(=P(=O)O)(O)OP(=O)(O)O)C(O)C1O	True	Nc1ncnc2c1ncn2C1OC(COP(O)(OP(=O)(O)O)=P(=O)O)C(O)C1O	-2	-3.097023	-1.4418000000000004
CCCCCCCCCCOCn1cc[n+](CC(P(=O)([O-])O)P(=O)(O)O)c1	True	CCCCCCCCCCOCn1cc[n+](CC(P(=O)([O-])O)P(=O)(O)O)c1	-2	2.762135	1.9399000000000008
N=CCOC(=O)C(CCCC=O)CCP(=O)(O)O	True	N=CCOC(=O)C(CCCC=O)CCP(=O)(O)O	-2	-0.099380195	0.73237
NCCNCCNNC(=O)C(CCCCCCPC(O)(O)COP(=O)(O)O)C(O)C(=O)O	True	NCCNCCNNC(=O)C(CCCCCCPC(O)(O)COP(=O)(O)O)C(O)C(=O)O	-2	-2.4229512	-2.4060999999999946
Nc1ncnc2c1ncn2C1CC(COP(=O)(O)OC(O)COC(N)=O)n1C	True	CN1C(COP(=O)(O)OC(O)COC(N)=O)CC1n1cnc2c(N)ncnc21	-2	-1.7557076	-0.8414999999999997
O=c1[nH]nc(CCCCCCO)C(O)C(O)C1O	True	O=C1NN=C(CCCCCCO)C(O)C(O)C1O	-2	-2.6539197	-1.5023000000000002
O=c1[nH]cc(Cl)cc1C(=O)O	True	O=C(O)c1cc(Cl)c[nH]c1=O	-2	0.68084204	0.7265
O=c1[nH]cnc2c1ncn2CC(C(COP(=O)(O)O)CO)C	True	CC(Cn1cnc2c(=O)[nH]cnc21)C(CO)COP(=O)(O)O	-2	-2.2187538	-0.5265000000000006
O=c1[nH]c(N2CCCCC2)ns1	True	O=c1[nH]c(N2CCCCC2)ns1	-2	0.0841161	0.8216999999999999
O=c1[nH]nc(CCC2)n2[nH]1	True	O=C1NN=C2CCCN2N1	-2	-0.049606472	-0.3765
O=c1[nH]c2n[nH]n3Cccc(c3C2O)C1OOCCCO	True	O=C1NC2=NNN3CC=CC(=C3C2O)C1OOCCCO	-2	-0.2472856	-1.866099999999999
O=c1[nH]cnc2c1CC(CCOP(=O)(O)O)C2	True	O=c1[nH]cnc2c1CC(CCOP(=O)(O)O)C2	-2	-0.9879625	-0.015899999999999914
O=C(O)CNS(=O)(=O)O	True	O=C(O)CNS(=O)(=O)O	-2	-1.4933349	-1.536599999999999
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.7181187	-2.6179
[O-][n+]1c(C(=O)OC)c(CCO)c1O	True	COC(=O)C1=[N+]([O-])C(O)=C1CCO	-2	0.005749762	-0.7236999999999998
CCCCCCCCC=CCCCCP(COC(PPOP(=O)OO)OCOP(=O)(O)O)C(O)COOO	True	CCCCCCCCC=CCCCCP(COC(OCOP(=O)(O)O)PPO[PH](=O)OO)C(O)COOO	-2	3.8020263	6.109000000000011
O=c1[nH]cnc2c1CNN2CCOCP(=O)(O)O	True	O=c1[nH]cnc2c1CNN2CCOCP(=O)(O)O	-2	-1.5710734	-1.2537
O=c1[nH]c2nnc3[nH]cnc3c2n1CCC(O)CO	True	O=c1[nH]c2nnc3[nH]cnc3c2n1CCC(O)CO	-2	-0.29946202	-1.260800000000001
O=C(O)CCC(CP(=O)C(CCCO)OP(=O)(O)O)P(=O)(O)O	True	O=C(O)CCC(C[PH](=O)C(CCCO)OP(=O)(O)O)P(=O)(O)O	-2	-1.1915817	0.1650999999999997
CC(=O)NC1C(CCCNS(=O)(=O)N1)C(=O)NCCCC=CCC	True	CCC=CCCCNC(=O)C1CCCNS(=O)(=O)NC1NC(C)=O	-2	-1.0603133	0.14520000000000155
O=C(O)c1[nH]n1	True	O=C(O)C1=NN1	-2	0.04401201	-1.0123
Nc1ncnc2c1ncn2C1PCP(CPP(PO)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	True	Nc1ncnc2c1ncn2C1PCP(CP[PH](O)(OP(=O)(O)OP(=O)(O)O)PO)C(O)C1O	-2	-4.5639853	0.5682000000000014
O=c1[nH]cnc2c1CNC(CO)C(COP(=O)(O)O)C2	True	O=c1[nH]cnc2c1CNC(CO)C(COP(=O)(O)O)C2	-2	-2.1995564	-1.498
O=c1[nH]c(=O)n(C2OC(O)CC(O)CC2)cc1O	True	O=c1[nH]c(=O)n(C2CCC(O)CC(O)O2)cc1O	-2	-2.02006	-1.3794
NCCCCCCCCCCCCCCOPP(O)P(OPP(=O)(O)OP(O))(O)OP(=O)(O)O	True	NCCCCCCCCCCCCCCOPP(O)[PH](O)(OPP(=O)(O)OPO)OP(=O)(O)O	-2	1.3901016	5.280000000000009
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.7181187	-2.6179
O=c1[nH]cnc2c1ncn2CCN(CCOP(=O)(O))OCO	True	O=c1[nH]cnc2c1ncn2CCN(CCO[PH](=O)O)OCO	-2	-2.4205036	-1.2984
O=C(OC(=O)C(=O)COC(=O)NO)CNO	True	O=C(CNO)OC(=O)C(=O)COC(=O)NO	-2	-3.6505475	-2.280499999999999
CN(C)CNOC(O)C(O)N	True	CN(C)CNOC(O)C(N)O	-2	-1.4402186	-2.3777999999999984
CCC(O)NCC(O)CC=O	True	CCC(O)NCC(O)CC=O	-2	-0.15598702	-0.7457000000000005
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=N)(O)O)S(O)C1O	True	N=P(O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)[SH]1O	-2	-2.6654167	-0.30083000000000026
O=c1[nH]c2ncc(Cl)C(C)(C2)c(=O)[nH]1	True	CC12CC(=NC=C1Cl)NC(=O)NC2=O	-2	0.9974928	0.7145000000000001
O=P(O)(O)COC1CCCOCCCCN1C(OO)O	True	O=P(O)(O)COC1CCCOCCCCN1C(O)OO	-2	0.16512948	0.12239999999999984
O=c1[nH]cnc2c1ncn2C1OC(CO)C(N)C1O	True	NC1C(CO)OC(n2cnc3c(=O)[nH]cnc32)C1O	-2	-3.746965	-2.302499999999999
NS(=O)(=O)c1ccc(CCO)C(O)C1O	True	NS(=O)(=O)C1=CC=C(CCO)C(O)C1O	-2	-1.8128382	-1.7969999999999997
Cn1cncc1SCCO	True	Cn1cncc1SCCO	-2	0.5431431	0.5045
N=C(OO)C(C(=O)O)c1ccc(F)cc1	True	N=C(OO)C(C(=O)O)c1ccc(F)cc1	-2	0.2828133	1.46077
COC(=O)CN1C(=O)CC(CC(P(=O)(O)C))(OP(=O)(O)O)C1NO	True	COC(=O)CN1C(=O)CC(CCP(C)(=O)O)(OP(=O)(O)O)C1NO	-2	-1.2187641	-1.1649999999999991
CC(=O)NC(=O)C(C)(O)C(=O)NC=O	True	CC(=O)NC(=O)C(C)(O)C(=O)NC=O	-2	-2.2015266	-2.3273
O=c1ncn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)C(O)c(=O)nn1	True	O=C1N=CN(C2CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)C(O)C(=O)N=N1	-2	-2.5566945	-0.7942000000000002
O=P(O)(O)C(CC(COP(CO)(O)PP(=O)(O)OP(=O)(O)O)O(O))OO	True	O=P(O)(O)OP(=O)(O)P[PH](O)(CO)OCC(CC(OO)P(=O)(O)O)OO	-2	-4.610942	-0.4301000000000002
O=c1[nH]c(C(=O)CO)cnccc1NOCCC(=O)OO	True	O=C(CCONC1=CC=NC=C(C(=O)CO)NC1=O)OO	-2	0.011338234	-1.598799999999999
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1=O	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1=O	-2	-2.3454733	-1.5378000000000007
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1OO	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1OO	-2	-2.8723488	-1.2487000000000008
O=c1[nH]cnc2c1ncn2COCCCOP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2COCCCOP(=O)(O)O	-2	-1.5001765	-0.40690000000000015
O=c1[nH]nc(CC2CCC(CO)c(CO)C2)cc1O	True	O=c1[nH]nc(CC2CCC(CO)C(CO)C2)cc1O	-2	0.40372375	0.03509999999999963
CCCCCNC(=O)COCCCCNO	True	CCCCCNC(=O)COCCCCNO	-2	0.8695789	1.0683999999999996
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)P(O)C2O)c(=S)[nH]1	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)P(O)C2O)c(=S)[nH]1	-2	-2.55018	0.5774899999999995
O=c1[nH]c(=O)n(C2=CCCO)CC(OCC(CO)O)cccc1O2	True	O=C1NC(=O)N2CC(OCC(O)CO)C=CC=C1OC2=CCCO	-2	-0.35479742	-1.0293000000000003
O=c1[nH]cnc2c1ncn2C(O)CCOP(=O)(O)(O)OO	True	O=c1[nH]cnc2c1ncn2C(O)CCO[PH](=O)(O)(O)OO	-2	-3.5251312	-1.2175000000000005
O=c1[nH]cnc2c1ncn2CCOC(COP(=O)(O)O)CO	True	O=c1[nH]cnc2c1ncn2CCOC(CO)COP(=O)(O)O	-2	-3.1869135	-1.3936000000000004
Nc1ncnc2c1ncn2C1PC(OPP(=O)(O)O)C(OOP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OC(OOP(=O)(O)O)C(OPP(=O)(O)O)P1	-2	-3.176437	-0.030800000000000716
O=c1[nH]cnc2c1ncn2CCN(OCP(=O)(O)O)COO	True	O=c1[nH]cnc2c1ncn2CCN(COO)OCP(=O)(O)O	-2	-2.3433099	-1.0645000000000002
O=c1[nH]c(Nc2ccc([N+](=O)[O-])cc2)ncc1O	True	O=c1[nH]c(Nc2ccc([N+](=O)[O-])cc2)ncc1O	-2	1.2858272	1.1272999999999997
O=C(C)C(=O)OCN(CCOCCCO)C(=O)N	True	CC(=O)C(=O)OCN(CCOCCCO)C(N)=O	-2	-1.6471087	-1.1441999999999988
O=C(O)CNCC(P(=O)(O)O)P(=O)(O)O	True	O=C(O)CNCC(P(=O)(O)O)P(=O)(O)O	-2	-2.1416893	-1.6579
NC(CCP(=O)NOCCCC(=O)NP(=O)(O)O)P(=O)(O)O	True	NC(CC[PH](=O)NOCCCC(=O)NP(=O)(O)O)P(=O)(O)O	-2	-2.46803	-1.1760000000000002
Nc1ncnc2c1ncn2C1OC(POP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OC(POP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1	-2	-2.4930673	0.13179999999999936
O=P(O)(O)C(NO)C(C)CC(O)(P(=O)(O)O)P(=O)(O)	True	CC(CC(O)([PH](=O)O)P(=O)(O)O)C(NO)P(=O)(O)O	-2	-2.572554	-1.2140000000000002
NC(C(=O)N)CCC(C(=O)N)P(=O)(O)O	True	NC(=O)C(N)CCC(C(N)=O)P(=O)(O)O	-2	-1.6815964	-2.389199999999999
O=c1[nH]c(=O)N(CC=CCP(=O)(O)O)[nH]1	True	O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)[nH]1	-2	-1.2428731	-1.4014000000000002
O=c1[nH]c(=S)[nH]c2nc(-c3ccc(Cl)cc3)nn12	True	O=c1[nH]c(=S)[nH]c2nc(-c3ccc(Cl)cc3)nn12	-2	1.7255635	1.7955899999999994
O=c1[nH]c(=O)C(CCCP(O)CP(=O)(O)=O)[nH]1	True	O=C1NC(=O)C(CCCP(O)C[PH](=O)(=O)O)N1	-2	-3.082357	-0.3305000000000002
[N-]=[N+]=NCC(OCC(OP(=O)P(=O)(O)O)(O)CC=N)CCO	True	[N-]=[N+]=NCC(CCO)OCC(O)(CC=N)O[PH](=O)P(=O)(O)O	-2	-2.6078296	0.3765699999999999
CC(NC(=O)C(CS(N)C(=O)OC(P)=NC(=O)NC(=S)N)=C)=O	True	C=C(C[SH](N)C(=O)OC(P)=NC(=O)NC(N)=S)C(=O)NC(C)=O	-2	-3.6032982	-0.5989000000000007
O=c1[nH]c2ccccc2[nH]1	True	O=c1[nH]c2ccccc2[nH]1	-2	0.8123957	0.8561999999999999
CNc1nc(Cl)nc2c1ncn2C1PCOP(=O)(O)OCCP(P(=O)(O)OC)n1	True	CNc1nc(Cl)nc2c1ncn2C1NP(P(=O)(O)OC)CCOP(=O)(O)OCP1	-2	0.5441767	2.4939999999999998
O=c1[nH]cnc2cc[nH]c12	True	O=c1[nH]cnc2cc[nH]c12	-2	-0.21854919	0.2512000000000001
NSS	True	NSS	-2	0.20922974	0.4381000000000001
O=c1[nH]c(O)cCOC(O)OC(P(=O)(O)O)1C	True	CC1(P(=O)(O)O)OC(O)OCC=C(O)NC1=O	-2	-1.8321992	-1.2814000000000003
